id,title,description,availability,condition,price,link,image_link,brand,product_type
TG-K-001-RS,THERMAL GRIZZLY PASTA TERMICA KRYONAUT - 1 G,"Pasta térmica de alto rendimiento con conductividad térmica de 12.5 W/mk. Eléctricamente no conductora, lo que la hace segura junto a componentes sensibles, y con un amplio rango de operación de -200°C a +350°C. Apta para aire, agua y overclocking. Presentación de 1 g.",in stock,new,163.56 MXN,https://catalogo.quantum-imports.com/?sku=TG-K-001-RS,https://catalogo.quantum-imports.com/images/tg/tg-k-001-rs.jpg,THERMAL GRIZZLY,Pasta térmica
TG-K-015-R,"THERMAL GRIZZLY PASTA TERMICA KRYONAUT - 5,5 G / 1,5 ML","Pasta térmica de alto rendimiento con conductividad térmica de 12.5 W/mk. Eléctricamente no conductora y con rango de operación de -200°C a +350°C, apta para aire, agua y overclocking. Presentación de 5.5 g / 1.5 ml.",in stock,new,441.96 MXN,https://catalogo.quantum-imports.com/?sku=TG-K-015-R,https://catalogo.quantum-imports.com/images/tg/tg-k-015-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-K-030-R,"THERMAL GRIZZLY PASTA TERMICA KRYONAUT - 11,1 G / 3 ML","Pasta térmica de alto rendimiento con conductividad térmica de 12.5 W/mk. Eléctricamente no conductora y con rango de operación de -200°C a +350°C, apta para aire, agua y overclocking. Presentación de 11.1 g / 3 ml.",in stock,new,777.20 MXN,https://catalogo.quantum-imports.com/?sku=TG-K-030-R,https://catalogo.quantum-imports.com/images/tg/tg-k-030-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-K-100-R,THERMAL GRIZZLY PASTA TERMICA KRYONAUT - 37 G / 10ML,"Pasta térmica de alto rendimiento con conductividad térmica de 12.5 W/mk. Eléctricamente no conductora y con rango de operación de -200°C a +350°C, apta para aire, agua y overclocking. Presentación de gran volumen de 37 g / 10 ml.",in stock,new,1646.04 MXN,https://catalogo.quantum-imports.com/?sku=TG-K-100-R,https://catalogo.quantum-imports.com/images/tg/tg-k-100-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-KE-002-R,THERMAL GRIZZLY KRYONAUT EXTREME PASTA TERMICA 2G MULTILINGUAL (VPE 50),"Pasta térmica premium con conductividad térmica de 14.2 W/mk, la versión de mayor rendimiento de la familia Kryonaut. Eléctricamente no conductora y con rango de operación de -250°C a +350°C, formulada con partículas más pequeñas para una capa mínima más delgada. Orientada a overclocking extremo, incluido enfriamiento criogénico. Presentación de 2 g.",in stock,new,357.28 MXN,https://catalogo.quantum-imports.com/?sku=TG-KE-002-R,https://catalogo.quantum-imports.com/images/tg/tg-ke-002-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-KE-090-R,THERMAL GRIZZLY PASTA TERMICA KRYONAUT EXTREME - 33.8 G / 9ML,"Pasta térmica premium con conductividad térmica de 14.2 W/mk, la de mayor rendimiento de la familia Kryonaut. Eléctricamente no conductora y con rango de operación de -250°C a +350°C, orientada a overclocking extremo y enfriamiento criogénico. Presentación de gran volumen de 33.8 g / 9 ml.",in stock,new,1823.52 MXN,https://catalogo.quantum-imports.com/?sku=TG-KE-090-R,https://catalogo.quantum-imports.com/images/tg/tg-ke-090-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-C-001-R,THERMAL GRIZZLY CONDUCTONAUT - 1 G,"Metal líquido de altísimo rendimiento con conductividad térmica de 73 W/mk, basado en una aleación eutéctica de estaño, galio e indio. Es eléctricamente conductor, por lo que exige aplicación cuidadosa, y no debe usarse con disipadores de aluminio; se recomienda sobre superficies niqueladas. Rango de operación de 10°C a +140°C. Presentación de 1 g.",out of stock,new,258.68 MXN,https://catalogo.quantum-imports.com/?sku=TG-C-001-R,https://catalogo.quantum-imports.com/images/tg/tg-c-001-r.jpg,THERMAL GRIZZLY,Metal líquido
TG-C-005-R,THERMAL GRIZZLY CONDUCTONAUT - 5 G,"Metal líquido de altísimo rendimiento con conductividad térmica de 73 W/mk, basado en una aleación eutéctica de estaño, galio e indio. Es eléctricamente conductor y no debe usarse con disipadores de aluminio; se recomienda aplicarlo sobre superficies niqueladas. Rango de operación de 10°C a +140°C. Presentación de 5 g.",in stock,new,1107.80 MXN,https://catalogo.quantum-imports.com/?sku=TG-C-005-R,https://catalogo.quantum-imports.com/images/tg/tg-c-005-r.jpg,THERMAL GRIZZLY,Metal líquido
TG-CE-001-R,THERMAL GRIZZLY CONDUCTONAUT EXTREME - 1 G,"Metal líquido de máxima densidad de potencia, evolución del Conductonaut. Es eléctricamente conductor, no debe entrar en contacto con aluminio y se recomienda aplicarlo sobre cobre niquelado para mayor estabilidad a largo plazo. Rango de operación de -50°C a +200°C. Presentación de 1 g.",out of stock,new,411.80 MXN,https://catalogo.quantum-imports.com/?sku=TG-CE-001-R,https://catalogo.quantum-imports.com/images/tg/tg-ce-001-r.jpg,THERMAL GRIZZLY,Metal líquido
TG-CE-005-R,THERMAL GRIZZLY CONDUCTONAUT EXTREME - 5 G,"Metal líquido de máxima densidad de potencia, evolución del Conductonaut. Es eléctricamente conductor, no debe entrar en contacto con aluminio y se recomienda aplicarlo sobre cobre niquelado para mayor estabilidad a largo plazo. Rango de operación de -50°C a +200°C. Presentación de 5 g.",in stock,new,1255.12 MXN,https://catalogo.quantum-imports.com/?sku=TG-CE-005-R,https://catalogo.quantum-imports.com/images/tg/tg-ce-005-r.jpg,THERMAL GRIZZLY,Metal líquido
TG-M2SSD-ABR,THERMAL GRIZZLY M2SSD COOLER,"Disipador pasivo de aluminio en color negro para SSD M.2 NVMe formato 2280 (una sola cara, 22 x 80 mm). Se compone de tapa frontal y placa trasera e incluye dos Minus Pad 8 (0.5 mm y 1 mm) para el contacto térmico. Reduce la temperatura del SSD y evita el estrangulamiento de velocidad por calor en uso exigente.",out of stock,new,346.89 MXN,https://catalogo.quantum-imports.com/?sku=TG-M2SSD-ABR,https://catalogo.quantum-imports.com/images/tg/tg-m2ssd-abr.jpg?v3,THERMAL GRIZZLY,Overclocking y modding
TG-CA-25-25-02-R,THERMAL GRIZZLY THERMAL PAD CARBONAUT 25x25x0.2,"Pad térmico de carbono de 25 x 25 x 0.2 mm con conductividad térmica de 62.5 W/mk. Es flexible, reutilizable, no adhesivo y no se seca con el tiempo. Advertencia: es eléctricamente conductor, por lo que debe colocarse con cuidado para no tocar componentes sensibles.",in stock,new,262.16 MXN,https://catalogo.quantum-imports.com/?sku=TG-CA-25-25-02-R,https://catalogo.quantum-imports.com/images/tg/tg-ca-25-25-02-r.jpg,THERMAL GRIZZLY,Pads de carbono
TG-CA-31-25-02-R,THERMAL GRIZZLY THERMAL PAD CARBONAUT 31x25x0.2,"Pad térmico de carbono de 31 x 25 x 0.2 mm con conductividad térmica de 62.5 W/mk. Flexible, reutilizable, no adhesivo y no se seca con el tiempo. Advertencia: es eléctricamente conductor, por lo que debe colocarse con cuidado para no tocar componentes sensibles.",in stock,new,299.28 MXN,https://catalogo.quantum-imports.com/?sku=TG-CA-31-25-02-R,https://catalogo.quantum-imports.com/images/tg/tg-ca-31-25-02-r.jpg,THERMAL GRIZZLY,Pads de carbono
TG-CA-32-32-02-R,THERMAL GRIZZLY THERMAL PAD CARBONAUT 32x32x0.2,"Pad térmico de carbono de 32 x 32 x 0.2 mm con conductividad térmica de 62.5 W/mk. Flexible, reutilizable, no adhesivo y no se seca con el tiempo. Advertencia: es eléctricamente conductor, por lo que debe colocarse con cuidado para no tocar componentes sensibles.",in stock,new,269.12 MXN,https://catalogo.quantum-imports.com/?sku=TG-CA-32-32-02-R,https://catalogo.quantum-imports.com/images/tg/tg-ca-32-32-02-r.jpg,THERMAL GRIZZLY,Pads de carbono
TG-CA-38-38-02-R,THERMAL GRIZZLY THERMAL PAD CARBONAUT 38X38X0.2,"Pad térmico de carbono de 38 x 38 x 0.2 mm con conductividad térmica de 62.5 W/mk. Flexible, reutilizable, no adhesivo y no se seca con el tiempo. Advertencia: es eléctricamente conductor, por lo que debe colocarse con cuidado para no tocar componentes sensibles.",in stock,new,368.88 MXN,https://catalogo.quantum-imports.com/?sku=TG-CA-38-38-02-R,https://catalogo.quantum-imports.com/images/tg/tg-ca-38-38-02-r.jpg,THERMAL GRIZZLY,Pads de carbono
TG-CA-51-68-02-R,THERMAL GRIZZLY THERMAL PAD CARBONAUT 51x68x0.2,"Pad térmico de carbono de 51 x 68 x 0.2 mm con conductividad térmica de 62.5 W/mk. Flexible, reutilizable, no adhesivo y no se seca con el tiempo. Advertencia: es eléctricamente conductor, por lo que debe colocarse con cuidado para no tocar componentes sensibles.",in stock,new,664.68 MXN,https://catalogo.quantum-imports.com/?sku=TG-CA-51-68-02-R,https://catalogo.quantum-imports.com/images/tg/tg-ca-51-68-02-r.jpg,THERMAL GRIZZLY,Pads de carbono
TG-KS-24-12,THERMAL GRIZZLY THERMAL PAD KRYOSHEET 24X12,"Pad térmico de grafeno de 24 x 12 x 0.2 mm, alternativa de gama alta a la pasta térmica. No contiene componentes líquidos, así que no se seca ni envejece como una pasta y es reutilizable. Advertencia: es eléctricamente conductor y debe instalarse con cuidado para no tocar componentes sensibles.",in stock,new,317.84 MXN,https://catalogo.quantum-imports.com/?sku=TG-KS-24-12,https://catalogo.quantum-imports.com/images/tg/tg-ks-24-12.jpg,THERMAL GRIZZLY,Pads de grafito
TG-KS-25-25,THERMAL GRIZZLY THERMAL PAD KRYOSHEET 25X25,"Pad térmico de grafeno de 25 x 25 x 0.2 mm, alternativa de gama alta a la pasta térmica. No contiene componentes líquidos, por lo que no se seca ni envejece y es reutilizable. Advertencia: es eléctricamente conductor y debe instalarse con cuidado para no tocar componentes sensibles.",in stock,new,349.16 MXN,https://catalogo.quantum-imports.com/?sku=TG-KS-25-25,https://catalogo.quantum-imports.com/images/tg/tg-ks-25-25.jpg,THERMAL GRIZZLY,Pads de grafito
TG-KS-29-25,THERMAL GRIZZLY THERMAL PAD KRYOSHEET 29X25,"Pad térmico de grafeno de 29 x 25 x 0.2 mm, alternativa de gama alta a la pasta térmica. No contiene componentes líquidos, por lo que no se seca ni envejece y es reutilizable. Advertencia: es eléctricamente conductor y debe instalarse con cuidado para no tocar componentes sensibles.",in stock,new,344.52 MXN,https://catalogo.quantum-imports.com/?sku=TG-KS-29-25,https://catalogo.quantum-imports.com/images/tg/tg-ks-29-25.jpg,THERMAL GRIZZLY,Pads de grafito
TG-KS-33-33,THERMAL GRIZZLY THERMAL PAD KRYOSHEET 33X33,"Pad térmico de grafeno de 33 x 33 x 0.2 mm, alternativa de gama alta a la pasta térmica. No contiene componentes líquidos, por lo que no se seca ni envejece y es reutilizable. Advertencia: es eléctricamente conductor y debe instalarse con cuidado para no tocar componentes sensibles.",in stock,new,455.88 MXN,https://catalogo.quantum-imports.com/?sku=TG-KS-33-33,https://catalogo.quantum-imports.com/images/tg/tg-ks-33-33.jpg,THERMAL GRIZZLY,Pads de grafito
TG-KS-38-38,THERMAL GRIZZLY THERMAL PAD KRYOSHEET 38X38,"Pad térmico de grafeno de 38 x 38 x 0.2 mm, alternativa de gama alta a la pasta térmica. No contiene componentes líquidos, por lo que no se seca ni envejece y es reutilizable. Advertencia: es eléctricamente conductor y debe instalarse con cuidado para no tocar componentes sensibles.",in stock,new,423.40 MXN,https://catalogo.quantum-imports.com/?sku=TG-KS-38-38,https://catalogo.quantum-imports.com/images/tg/tg-ks-38-38.jpg,THERMAL GRIZZLY,Pads de grafito
TG-KS-50-50,THERMAL GRIZZLY THERMAL PAD KRYOSHEET 50X50,"Pad térmico de grafeno de 50 x 50 x 0.2 mm, alternativa de gama alta a la pasta térmica. No contiene componentes líquidos, por lo que no se seca ni envejece y es reutilizable. Advertencia: es eléctricamente conductor y debe instalarse con cuidado para no tocar componentes sensibles.",in stock,new,530.12 MXN,https://catalogo.quantum-imports.com/?sku=TG-KS-50-50,https://catalogo.quantum-imports.com/images/tg/tg-ks-50-50.jpg,THERMAL GRIZZLY,Pads de grafito
TG-KS-68-51,THERMAL GRIZZLY THERMAL PAD KRYOSHEET 68X51,"Pad térmico de grafeno de 68 x 51 x 0.2 mm, alternativa de gama alta a la pasta térmica. No contiene componentes líquidos, por lo que no se seca ni envejece y es reutilizable. Advertencia: es eléctricamente conductor y debe instalarse con cuidado para no tocar componentes sensibles.",in stock,new,610.16 MXN,https://catalogo.quantum-imports.com/?sku=TG-KS-68-51,https://catalogo.quantum-imports.com/images/tg/tg-ks-68-51.jpg,THERMAL GRIZZLY,Pads de grafito
TG-MP-A-100-100-05-2,"THERMAL GRIZZLY MINUS PAD BASIC - 100X100X0,5 MM 2 PCS","Pad térmico eléctricamente no conductor de la serie Minus Pad Basic, con conductividad térmica de 6.5 W/mk. Deriva del Minus Pad 8, con mejor conductividad y relación precio-rendimiento. Apto para SSD, disipadores de GPU, reguladores de voltaje y módulos de memoria. Formato 100 x 100 x 0.5 mm, paquete de 2 piezas.",out of stock,new,292.58 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-A-100-100-05-2,https://catalogo.quantum-imports.com/images/tg/tg-mp-a-100-100-05-2.jpg,THERMAL GRIZZLY,Pads térmicos
TG-MP-A-100-100-10-2,"THERMAL GRIZZLY MINUS PAD BASIC - 100X100X1,0 MM 2 PCS","Pad térmico eléctricamente no conductor de la serie Minus Pad Basic, con conductividad térmica de 6.5 W/mk. Deriva del Minus Pad 8, con mejor conductividad y relación precio-rendimiento. Apto para SSD, disipadores de GPU, reguladores de voltaje y módulos de memoria. Formato 100 x 100 x 1.0 mm, paquete de 2 piezas.",out of stock,new,292.58 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-A-100-100-10-2,https://catalogo.quantum-imports.com/images/tg/tg-mp-a-100-100-10-2.jpg,THERMAL GRIZZLY,Pads térmicos
TG-MP-A-100-100-20-2,"THERMAL GRIZZLY MINUS PAD BASIC - 100X100X2,0 MM 2 PCS","Pad térmico eléctricamente no conductor de la serie Minus Pad Basic, con conductividad térmica de 6.5 W/mk. Deriva del Minus Pad 8, con mejor conductividad y relación precio-rendimiento. Apto para SSD, disipadores de GPU, reguladores de voltaje y módulos de memoria. Formato 100 x 100 x 2.0 mm, paquete de 2 piezas.",out of stock,new,384.68 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-A-100-100-20-2,https://catalogo.quantum-imports.com/images/tg/tg-mp-a-100-100-20-2.jpg,THERMAL GRIZZLY,Pads térmicos
TG-AS-3,THERMAL GRIZZLY ESPATULAS (3 PZAS),"Set de 3 espátulas de plástico suave para aplicar y esparcir pasta térmica de forma pareja y precisa sobre CPU, GPU y disipadores. Al ser blandas no rayan las superficies ni reaccionan con los componentes metálicos, y son reutilizables y fáciles de limpiar.",out of stock,new,77.99 MXN,https://catalogo.quantum-imports.com/?sku=TG-AS-3,https://catalogo.quantum-imports.com/images/tg/tg-as-3.jpg?v3,THERMAL GRIZZLY,Accesorios
TG-AL-3,THERMAL GRIZZLY APLICADORES METAL LIQUIDO (3 PZAS),"Set de 3 aplicadores para distribuir metal líquido, como Conductonaut, en una capa fina y uniforme sobre la superficie de contacto. Facilitan una aplicación controlada del compuesto y ayudan a evitar excesos.",out of stock,new,90.96 MXN,https://catalogo.quantum-imports.com/?sku=TG-AL-3,https://catalogo.quantum-imports.com/images/tg/tg-al-3.jpg?v3,THERMAL GRIZZLY,Accesorios
TG-WV-P38N,THERMAL GRIZZLY WIREVIEW GPU 3X8PIN PCIE NORMAL,"Medidor de consumo eléctrico para tarjetas gráficas con conectores 3x8 pin PCIe (versión Normal). Se instala entre los conectores de la GPU y los cables de la fuente, y muestra en pantalla OLED la potencia en watts, el voltaje en volts y la corriente en amperes, con valores mínimo, máximo y promedio. Su forma en U ordena el cableado mientras monitorea el consumo en tiempo real.",in stock,new,1115.92 MXN,https://catalogo.quantum-imports.com/?sku=TG-WV-P38N,https://catalogo.quantum-imports.com/images/tg/tg-wv-p38n.jpg,THERMAL GRIZZLY,WireView
TG-WV-H1N,THERMAL GRIZZLY WIREVIEW GPU 1X12VHPWR NORMAL,"Dispositivo de medición de consumo para tarjetas gráficas con conector 12VHPWR. Se intercala entre la GPU y los cables de la fuente y muestra en pantalla OLED la potencia en watts, el voltaje y la corriente en tiempo real. Versión Normal, con el clip del conector orientado hacia afuera del PCB; su forma en U ordena el ruteo del cable sobre el backplate.",in stock,new,1048.64 MXN,https://catalogo.quantum-imports.com/?sku=TG-WV-H1N,https://catalogo.quantum-imports.com/images/tg/tg-wv-h1n.jpg,THERMAL GRIZZLY,WireView
TG-WV-H1R,THERMAL GRIZZLY WIREVIEW GPU 1X12VHPWR REVERSED,"Dispositivo de medición de consumo para tarjetas gráficas con conector 12VHPWR. Se intercala entre la GPU y los cables de la fuente y muestra en pantalla OLED la potencia en watts, el voltaje y la corriente en tiempo real. Versión Reversed, con el clip del conector orientado hacia el PCB; su forma en U ordena el ruteo del cable sobre el backplate.",in stock,new,1048.64 MXN,https://catalogo.quantum-imports.com/?sku=TG-WV-H1R,https://catalogo.quantum-imports.com/images/tg/tg-wv-h1r.jpg,THERMAL GRIZZLY,WireView
TG-WV-P38H1N,THERMAL GRIZZLY WIREVIEW GPU 1X12VHPWR TO 3X8PIN PCIE NORMAL,"Medidor de consumo para GPU que conecta a la tarjeta por 12VHPWR y a la fuente mediante tres conectores PCIe de 8 pines. Muestra en pantalla OLED la potencia en watts, el voltaje y la corriente en tiempo real. Versión Normal, con el clip del conector orientado hacia afuera del PCB.",in stock,new,1115.92 MXN,https://catalogo.quantum-imports.com/?sku=TG-WV-P38H1N,https://catalogo.quantum-imports.com/images/tg/tg-wv-p38h1n.jpg,THERMAL GRIZZLY,WireView
TG-WV-P38H1R,THERMAL GRIZZLY WIREVIEW GPU 1X12VHPWR TO 3X8PIN PCIE REVERSED,"Medidor de consumo para GPU que conecta a la tarjeta por 12VHPWR y a la fuente mediante tres conectores PCIe de 8 pines. Muestra en pantalla OLED la potencia en watts, el voltaje y la corriente en tiempo real. Versión Reversed, con el clip del conector orientado hacia el PCB.",in stock,new,1115.92 MXN,https://catalogo.quantum-imports.com/?sku=TG-WV-P38H1R,https://catalogo.quantum-imports.com/images/tg/tg-wv-p38h1r.jpg,THERMAL GRIZZLY,WireView
TG-AR-100,THERMAL GRIZZLY  REMOVE - 10ML,"Limpiador a base de acetona para retirar pasta térmica y residuos. Desengrasa y prepara la superficie del CPU o GPU antes de una nueva aplicación, y remueve tanto pastas convencionales como metal líquido tipo Conductonaut. Presentación de 10 ml.",in stock,new,278.40 MXN,https://catalogo.quantum-imports.com/?sku=TG-AR-100,https://catalogo.quantum-imports.com/images/tg/tg-ar-100.jpg,THERMAL GRIZZLY,Accesorios
TG-CW-10,THERMAL GRIZZLY CLEANING WIPES,"Toallitas de limpieza en diez paquetes dobles, cada uno con dos toallitas húmedas y dos secas. Las húmedas desengrasan la superficie para que la pasta térmica o el metal líquido adhieran mejor. Pensadas para retirar residuos de pasta antes de reaplicar.",out of stock,new,261.32 MXN,https://catalogo.quantum-imports.com/?sku=TG-CW-10,https://catalogo.quantum-imports.com/images/tg/tg-cw-10.jpg,THERMAL GRIZZLY,Accesorios
TG-KIS-10-60-50,THERMAL GRIZZLY  KAPTON INSULATION SHEET,"Lámina aislante de Kapton para enmascarar componentes al aplicar materiales conductores como Conductonaut, Carbonaut o KryoSheet, protegiendo los SMDs alrededor del die del CPU o GPU. Se entrega en 10 hojas de 5 tiras adhesivas cada una; cada tira mide 10 mm de ancho por 60 mm de largo y 40 µm de espesor.",out of stock,new,117.12 MXN,https://catalogo.quantum-imports.com/?sku=TG-KIS-10-60-50,https://catalogo.quantum-imports.com/images/tg/tg-kis-10-60-50.jpg?v3,THERMAL GRIZZLY,Accesorios
TG-WV-P-H1R,THERMAL GRIZZLY WIREVIEW PRO GPU 1X12VHPWR REVERSED,"Medidor avanzado de consumo para GPU con conector 12VHPWR y pantalla OLED que muestra potencia, voltaje, corriente, watts-hora y valores pico. Suma sensores de temperatura, detección del cable (150, 300, 450 o 600 W) y una alarma sonora que avisa si se supera el límite de temperatura o corriente o si el cable queda mal conectado. Versión Reversed.",in stock,new,1937.20 MXN,https://catalogo.quantum-imports.com/?sku=TG-WV-P-H1R,https://catalogo.quantum-imports.com/images/tg/tg-wv-p-h1r.jpg,THERMAL GRIZZLY,WireView
TG-PS-50-40,THERMAL GRIZZLY PHASESHEET PTM 50X40 MM HS,"Pad térmico de material de cambio de fase de 50x40 mm y 0.2 mm de espesor. Sólido a temperatura ambiente para facilitar la aplicación, se licúa por encima de 45°C y trabaja como pasta térmica una vez en operación. Eléctricamente no conductor, opera de -75°C a +150°C y requiere alta presión de contacto para su distribución óptima; para CPU y GPU.",in stock,new,225.04 MXN,https://catalogo.quantum-imports.com/?sku=TG-PS-50-40,https://catalogo.quantum-imports.com/images/tg/tg-ps-50-40.jpg,THERMAL GRIZZLY,Pads térmicos
TG-LT-I13G,THERMAL GRIZZLY INTEL 13TH GEN CPU CONTACT FRAME,"Marco de contacto para procesadores Intel LGA1700 (12ª, 13ª y 14ª generación) que reemplaza el mecanismo de carga estándar (ILM) de la placa. Evita el pandeo cóncavo del IHS provocado por el ILM original y optimiza la presión sobre el CPU, mejorando el contacto con el disipador y reduciendo temperaturas.",out of stock,new,632.16 MXN,https://catalogo.quantum-imports.com/?sku=TG-LT-I13G,https://catalogo.quantum-imports.com/images/tg/tg-lt-i13g.webp,THERMAL GRIZZLY,Overclocking y modding
TG-DDM-R7000-R,THERMAL GRIZZLY RYZEN 7000 DELID-DIE-MATE,"Herramienta para retirar el heatspreader (delidding) de procesadores AMD Ryzen 7000. Fabricada en aluminio anodizado, aplica presión pareja y se opera con llave Allen para una extracción controlada que protege los componentes. Permite montar el disipador directamente sobre los dies; con metal líquido como Conductonaut las temperaturas bajan de 10 a 20°C. Delidear el CPU anula la garantía del fabricante.",in stock,new,1150.72 MXN,https://catalogo.quantum-imports.com/?sku=TG-DDM-R7000-R,https://catalogo.quantum-imports.com/images/tg/tg-ddm-r7000-r.jpg,THERMAL GRIZZLY,Overclocking y modding
TG-DDF-R7000-R,THERMAL GRIZZLY RYZEN 7000 DIRECT DIE FRAME,"Marco de montaje para instalar procesadores Ryzen 7000 sin el heatspreader integrado, con el disipador directamente sobre los chiplets. Protege los dies expuestos de la presión del disipador y evita daños al CPU o a la memoria. Al eliminar el heatspreader del recorrido térmico, con metal líquido como Conductonaut las temperaturas bajan de 10 a 20°C.",in stock,new,846.80 MXN,https://catalogo.quantum-imports.com/?sku=TG-DDF-R7000-R,https://catalogo.quantum-imports.com/images/tg/tg-ddf-r7000-r.jpg,THERMAL GRIZZLY,Overclocking y modding
TG-CF-i1700-LT,THERMAL GRIZZLY CPU CONTACT FRAME INTEL 1700 LT HS,"Marco de contacto para socket Intel LGA1700 en su versión LT. Sustituye el ILM estándar de la placa para evitar el pandeo del IHS y optimizar la presión sobre el CPU, mejorando el contacto con el disipador y las temperaturas.",out of stock,new,223.34 MXN,https://catalogo.quantum-imports.com/?sku=TG-CF-i1700-LT,https://catalogo.quantum-imports.com/images/tg/tg-cf-i1700-lt.jpg?v3,THERMAL GRIZZLY,Overclocking y modding
TG-HPHS-i-V1,THERMAL GRIZZLY INTEL HIGH PERFORMANCE HEATSPREADER V1,"Heatspreader de reemplazo para CPUs Intel de 12ª, 13ª y 14ª generación, en cobre niquelado con superficie fresada a diamante 207% más grande. Reemplaza el IHS de fábrica y el ILM de la placa, y solo se usa con procesadores delideados. En pruebas de Thermal Grizzly con un Core i5-14600K redujo la temperatura 14.8°C frente al IHS estándar.",in stock,new,1034.72 MXN,https://catalogo.quantum-imports.com/?sku=TG-HPHS-i-V1,https://catalogo.quantum-imports.com/images/tg/tg-hphs-i-v1.jpg,THERMAL GRIZZLY,Overclocking y modding
TG-HPHS-AM5,THERMAL GRIZZLY AM5 HIGH PERFORMANCE HEATSPREADER,"Heatspreader de reemplazo para procesadores AMD Ryzen 7000, en cobre niquelado con superficie fresada a diamante 240% más grande. El niquelado es compatible con pastas térmicas convencionales y con metal líquido a base de galio, formando una barrera entre el metal líquido y el cobre. Requiere delidear el CPU, lo que anula la garantía del fabricante.",in stock,new,1034.72 MXN,https://catalogo.quantum-imports.com/?sku=TG-HPHS-AM5,https://catalogo.quantum-imports.com/images/tg/tg-hphs-am5.jpg,THERMAL GRIZZLY,Overclocking y modding
TG-CF-I1851-V1,THERMAL GRIZZLY CPU CONTACT FRAME INTEL 1851 V1,Marco de contacto para procesadores Intel Core Ultra Serie 200 en socket LGA1851. Reemplaza el ILM estándar para evitar el pandeo cóncavo del IHS y mejorar el contacto con el disipador. Thermal Grizzly reporta reducciones de hasta 4°C respecto al RL-ILM y hasta 6°C respecto al ILM estándar.,in stock,new,582.32 MXN,https://catalogo.quantum-imports.com/?sku=TG-CF-I1851-V1,https://catalogo.quantum-imports.com/images/tg/tg-cf-i1851-v1.jpg,THERMAL GRIZZLY,Overclocking y modding
TG-MY-DD-P-RGB-i-V1,THERMAL GRYZZLY INTEL MYCRO DIRECT-DIE PRO RGB V1,"Bloque de agua direct-die con microaletas, jet plate y RGB para CPUs Intel LGA1700 delideados. Base de cobre niquelada que se monta directamente sobre el silicio del procesador; la versión Pro suma más aletas y menor resistencia al flujo. LEDs RGB bajo la tapa de aluminio, controlables por header ARGB de 3 pines. Delidear el CPU anula la garantía del fabricante.",in stock,new,3159.84 MXN,https://catalogo.quantum-imports.com/?sku=TG-MY-DD-P-RGB-i-V1,https://catalogo.quantum-imports.com/images/tg/tg-my-dd-p-rgb-i-v1.jpg,THERMAL GRIZZLY,Overclocking y modding
TG-MY-DD-P-RGB-AMD-V1,THERMAL GRIZZLY AMD MYCRO DIRECT-DIE PRO RGB V1,"Bloque de agua direct-die con microaletas, jet plate y RGB para CPUs AMD AM5 delideados. Base de cobre niquelada que se monta directamente sobre el silicio del procesador; frente a la versión estándar ofrece estructura híbrida de microaletas y menor resistencia al flujo. LEDs RGB bajo la tapa de aluminio, controlables por header ARGB de 3 pines. Delidear el CPU anula la garantía del fabricante.",in stock,new,3046.16 MXN,https://catalogo.quantum-imports.com/?sku=TG-MY-DD-P-RGB-AMD-V1,https://catalogo.quantum-imports.com/images/tg/tg-my-dd-p-rgb-amd-v1.jpg,THERMAL GRIZZLY,Overclocking y modding
ACTCP00002B,ARCTIC PASTA TERMICA MX 4 4G,"Pasta térmica de alto rendimiento a base de microparticulas de carbono, libre de metales y no conductora eléctricamente, sin riesgo de cortocircuito al aplicarla. Presentación de 4 g, con rango de operación de -50 a 150 grados C y densidad de 2.5 g/cm3. Apta para CPU y GPU.",in stock,new,200.87 MXN,https://catalogo.quantum-imports.com/?sku=ACTCP00002B,https://catalogo.quantum-imports.com/images/arctic/actcp00002b.png,ARCTIC,PASTA TERMICA DE ALTO RENDIMIENTO
ACTCP00031B,ARCTIC PASTA TERMICA MX 4 4G CON SPATULA,"Pasta térmica de alto rendimiento a base de microparticulas de carbono, libre de metales y no conductora eléctricamente. Presentación de 4 g con espátula aplicadora incluida para dosificar y extender la pasta. Rango de operación de -50 a 150 grados C, apta para CPU y GPU.",out of stock,new,218.02 MXN,https://catalogo.quantum-imports.com/?sku=ACTCP00031B,https://catalogo.quantum-imports.com/images/arctic/actcp00031b.png,ARCTIC,PASTA TERMICA DE ALTO RENDIMIENTO
ACTCP00008B,ARCTIC PASTA TERMICA MX 4 8G,"Pasta térmica de alto rendimiento a base de microparticulas de carbono, libre de metales y no conductora eléctricamente, sin riesgo de cortocircuito. Presentación de 8 g, ideal para múltiples aplicaciones. Rango de operación de -50 a 150 grados C, densidad de 2.5 g/cm3.",out of stock,new,279.40 MXN,https://catalogo.quantum-imports.com/?sku=ACTCP00008B,https://catalogo.quantum-imports.com/images/arctic/actcp00008b.png,ARCTIC,PASTA TERMICA DE ALTO RENDIMIENTO
